,wind_direction_true,wind_speed,wave_height,swell_direction,swell_height
0,309.0411892596006,0.6911653799076474,-0.5448547383404277,22.16282284344424,0.15926920289750654
1,90.07332976525791,12.353554857249021,0.6310433764186931,8.77732574434978,2.310053692029182
2,175.40756834557405,7.469937889134272,2.39375038358446,6.567895050867071,2.976453528442543
3,110.94314168548505,10.306090693878543,2.503697631659417,6.002109800055789,1.6896855990039947
4,50.700491813134185,9.922741885994848,3.0329829600651554,5.017550082842605,2.7158182644149957
5,49.50583610800039,17.953470304834507,0.970739384171708,1.921098122607627,-0.33214277402720893
6,41.50544461154724,12.041657830189996,1.1083960000737403,5.05034566029314,2.0432481737518073
7,20.849769649497436,5.523377587542535,0.6625922258652809,6.200597706014364,0.7797369318501195
8,300.1388987728133,8.943386810151697,-0.11790877350096496,21.409444998869013,2.5969079311488823
9,101.6178731776192,9.289128696318404,0.9989261604803368,16.36535153756586,1.5322303734925815
10,91.96866041093244,6.861389192451945,0.24296237043252555,37.80748826859935,0.29051822769230196
11,88.86727225314714,4.109322069041787,-0.9302487603285892,23.28551143976937,1.0131678211843138
12,50.436249841379,2.374482427354658,2.0870941553275246,39.23170739400147,0.46844656448826005
13,110.98538997115463,8.192445739178535,0.6416556011848921,14.712148462259709,3.673659650857003
14,217.94786363007924,8.765091600110303,1.4644446927097754,19.175084827912173,1.6414842786016166
15,58.520144228891056,7.373047261181793,2.361320982866439,11.06362143689588,1.722251892283351
16,330.79017162474304,7.642988256993951,1.697488216649036,1.5414733321334635,4.8376992533369165
17,119.72141722527347,10.300973374799115,2.462866289073186,11.61570218484178,2.3273672530420457
18,48.958076462128325,12.32434903624443,3.1894180346920367,14.322421122634662,3.7105413251561647
19,141.5485851156098,5.615333334923562,0.5184200246409137,13.991060687605012,1.7112019666810812
20,360.2810642543502,8.04109934372968,2.0737304166529316,22.71411607144616,1.6745350411487903
21,260.3310634484919,5.693441341466163,0.6026802928082644,24.986478414492243,0.5376091237215145
22,131.0187916759906,10.869057486015265,2.4386335398327654,15.691793643192774,2.978134598924997
23,210.20560357968668,6.925887045045133,1.2664203692767222,20.187007689530535,-0.6694015846460757
24,199.33428780473295,11.227048149985594,1.8492967201284443,23.316114348963183,3.2266846501636994
25,69.69616821669213,4.409509277714057,2.189257894020831,7.324179748417748,2.0790983876570053
26,210.83100114698505,11.011842314953018,3.624579887344324,20.4275579409748,3.460122565638687
27,89.07677530487074,10.473436394573502,3.911142019079011,29.579968464112326,4.825979470166927
28,20.042841442358373,4.36594359663136,1.0867799703419403,32.415538900623844,1.823309488350364
29,200.2105361169835,5.513635504436866,0.8777868502972581,30.587100477194696,0.6176581461909258
30,80.31832925320346,10.373415372232047,2.9015016790977857,6.556557179828618,1.4406260392303527
31,250.427993737074,8.983726482979328,3.181275419560629,23.4207037608456,3.207540276113643
32,238.59143954172382,10.229693378530897,0.18337354811063955,22.75355814746214,2.3485766403356885
33,51.6405347805392,9.344741863528094,0.6110554571592519,5.4015882520184855,0.3627127728470121
34,289.94282352103056,4.868336925992434,1.8405750771613054,15.70966808524491,1.0742491283713218
35,239.81303658958694,11.861308153316713,1.9570660639882211,24.447731743569083,3.3422311252311445
36,360.36654877557254,6.939082647414273,-0.3163014210211559,33.67608215544354,2.0070413507342555
37,162.47708512589494,7.618029664742331,0.7988559330072278,24.74271731660933,0.5045323252480329
