,wind_direction_true,wind_speed,wave_height,swell_direction,swell_height
0,164.45283905095783,4.216352269380311,1.2555886201816406,21.93311811851001,1.6424181788286782
1,104.15596405283782,8.992647827635775,0.09117139717908274,12.285772617578072,1.2257522798165288
2,-2.310522077438577,4.573329360196386,0.5032545762887368,2.1344596884915834,1.4395986122672453
3,364.8227719361155,3.706210598218694,0.5926877704225468,32.76465834010948,2.0258137360376125
4,263.8001416693521,5.830800946069787,0.9216512162848471,22.816865406084933,0.9081651409087212
5,109.60683458098453,3.6005122740752347,1.0129137743693744,8.377036902125255,1.739349126038199
6,156.45766837104446,7.419794070992478,1.9049789837160804,8.820889169975466,2.015306559344332
7,126.18762161051251,7.42323216240584,-0.0064509044306994,20.848137029652843,0.19093154597005224
8,258.6685879257485,7.367598757270714,0.6049893727835374,22.236784810453926,1.4889574924604276
9,245.85264331276744,3.671710110308277,1.1561420567732994,22.619642183869914,1.2299748925675318
10,205.27343526054887,2.7313606998721367,0.22749880962842262,13.191270666951574,0.4683392380477506
11,246.12536237817505,7.042275315543282,1.009957129994031,25.650251438587702,0.7396709148742605
12,149.16157397418695,8.547615766919213,1.1550226396837737,15.964634753233932,1.2380610458336643
13,233.69947477034276,7.598353591359568,1.0703254809436924,19.516383187190904,1.5428874616018615
14,288.66950289488034,4.467728013050271,0.6798976107574408,30.614486769276112,1.1894686224799198
15,63.14142642785038,9.283613639102722,1.322255248075811,10.871849740780968,0.9111453465961831
16,145.17015656898522,8.423722698556139,0.697080222041967,10.03801216683768,1.5047312987381847
17,113.806222930753,8.153163303881275,1.0557594964087786,13.90884503612772,1.2699765292023453
18,124.62381527833554,6.338979055039548,0.7215860538477638,10.576710878996442,0.3486899361512632
19,92.93124194689769,2.6615109227346228,0.6233594196265013,5.703920633921941,-0.025169041610167975
20,221.1408039960922,12.185194722016007,1.0683792282580953,25.382843942928496,1.9901409654011966
21,155.23802116054193,2.9626604490372417,1.165095467575687,9.785996037942441,1.0227741736263614
22,94.45841509595208,5.691828577649713,0.5368977851973502,9.132630852731793,1.9175862106355215
23,126.46125096812676,6.183328355272753,0.7774327200997365,6.668081721673657,1.785932438448945
24,142.67266467927251,7.280259442360077,0.644323211725391,18.61669914360452,0.789335332041081
25,79.8072351097071,9.590809533958456,1.2045822905560508,1.0969807505835973,1.4397590145446677
26,121.95854032336123,7.9960115399993175,0.5400710768314108,15.607730258695623,0.8851879419975481
27,106.9510937346646,7.698791592579235,1.0157357445088249,14.60248416159644,1.8227697765384911
28,260.01069597514567,11.986182173091432,0.7345647230116752,19.127544461032866,2.2200921834190277
29,205.0786671907375,3.9211429850854445,0.5308996635451042,21.055695239895766,0.32571846686012274
30,218.03866258602886,6.308784655152986,0.7890387461965715,26.956977401309715,1.3975662631118846
31,250.74929943734236,9.46674707141223,1.3597455946753911,35.039666707377265,1.5453578627661069
32,161.0382089322089,11.451062994969606,1.036069972520346,19.634364011030208,2.6703309271081923
33,68.83940300832244,2.288714719982152,0.43272711301038236,0.6750095040209061,1.7531295077798366
34,198.79719231270985,4.943353563012426,0.6273317836282967,20.0837772120792,0.9159324216911764
35,145.55297176988967,7.447590461999479,0.6609799548273338,5.330219290910495,1.1685619493075379
36,-96.95914858251348,11.619957185687404,1.6260479293856815,-6.552430427376844,1.6589445185375729
37,12.80334031636039,8.008081624149264,0.5416277031395575,3.3124052776862563,1.5391236990399588
38,46.00847496348804,6.891216994616531,0.76533673017204,1.4406814993572663,1.3669287863902975
39,169.39227039080802,9.573446588926899,1.2796944022845618,7.637554309688118,1.6295009464167323
40,145.95364853538257,12.166791041584261,0.9715366827943727,16.230566066540398,0.36816596207768626
41,147.77474790209337,10.699350341768856,0.8263579460314737,24.165042705610574,2.2327342424174392
42,208.15795497216794,9.135558006016025,1.0172034382066781,22.908611766367855,1.4325798063896644
43,137.1302258459506,2.7955514123011325,0.8285994247976448,21.076432128536982,1.2585811700075347
44,112.32567561518738,5.4628073012640606,0.7897829299990088,15.872477323590909,1.9485241021984177
45,182.7671601902574,4.822090009500591,0.1569397376967293,17.926397591680995,0.38494443990497595
46,251.4687065942179,5.50328115538175,0.5495379695653091,19.313926858413488,1.3826073888393149
47,258.9225286490237,5.254216201333826,0.5220278710698861,27.780934998559907,1.4621736696394652
48,187.38128327225695,6.576170953871704,0.49844296326061877,25.45824865949045,1.96732003856462
49,276.65148192955144,6.908218733974287,1.0991311954251581,23.154190943900897,1.1782720023632196
50,143.24041185798305,13.37245473135767,0.9918209221828123,19.46273629183166,1.7107747669228346
51,95.02042651197598,9.964711146469696,0.7423676562575486,6.238128776553841,1.6209189151665595
