wind_direction_true,wind_speed,wave_height,swell_direction,swell_height
187.98481184149858,7.7835531615037095,1.267062819216517,21.074002339968512,1.8081338363939825
202.38859724934807,9.485607693413863,1.3392152915723976,17.54215803642644,1.9301785241525036
181.93285114902537,8.711660808825378,1.1276803387974896,17.356124894431687,1.8497527226464787
189.50057402780334,7.6646745560898335,1.0512958430365482,18.15403271567173,1.6399416682132266
154.47248264425806,8.009087154448192,1.2142058894268943,17.766379625849424,1.7778316871606097
184.74303400569752,8.56571039007361,1.2382270313959844,16.68951187404279,1.9469820619846114
168.979397538816,8.427938513745353,1.3146600909433583,17.600269682129532,1.846987172543305
183.35370129768717,8.294862792607663,1.3067906780334602,18.244228364057992,1.8310382323478906
175.91254926344206,8.500267760947763,1.269815811582138,17.37331215426174,1.8895664092299134
179.8752442033203,8.626105168271641,1.251020392408317,17.22794355134863,1.8803624506317747
174.84415630252366,8.460367284340828,1.2572389082639783,17.247163803938097,1.846190910798511
176.4675298244824,8.386635946331882,1.2875848358107351,17.51121923050375,1.8610704487589507
172.52624119632858,8.515774188057962,1.2976629360653733,17.505844272753553,1.8996348012137458
176.67875847019982,8.582582599941931,1.2913437150491816,17.440567688955472,1.8827648594850062
173.5495230072719,8.522988288617432,1.281971621404404,17.48625485657626,1.8596792649540836
176.05678612274093,8.494901573501176,1.2752020807653568,17.550279203365335,1.8699943991403665
174.51701593635926,8.536821101286527,1.2745739200085608,17.49725899794775,1.8763713878710622
175.18619115519277,8.55123432542412,1.2780307680477598,17.45948504128328,1.868774711646918
174.29137418707205,8.525297727160552,1.2814988514436467,17.487970698452457,1.8676950441556737
174.67945252074827,8.522714474790034,1.2809025353831551,17.51205018903734,1.8738661800177887
174.08890836194124,8.543931972306885,1.2774127097797976,17.516296912970205,1.8721446951373175
174.63699573885694,8.546666874896248,1.275098870925922,17.501733868673035,1.8659647707447384
174.12603167395895,8.533723830146227,1.2750845526930643,17.502591365562473,1.8674406641960442
174.52245018403332,8.532970880307127,1.2760681953438386,17.507120766657984,1.8709570988011546
174.20390292562732,8.541613656041676,1.2768161644388136,17.504361388088622,1.8699367834733183
174.3339923746992,8.54213012396865,1.2769114100169132,17.500254250401277,1.8684971343489833
